Date,Open,High,Low,Close,Adj Close,Volume
2016-03-11,1146.2,1155.95,1138.2,1143.0,51.434999999999995,2029274
2016-03-14,1146.0,1154.25,1138.5,1141.2,51.354,2087131
2016-03-15,1144.0,1154.5,1128.95,1134.4,51.048,3360129
2016-03-16,1141.9,1155.0,1131.55,1152.45,51.86025,2794425
2016-03-17,1156.9,1169.75,1154.05,1161.75,52.278749999999995,3237311
2016-03-18,1162.8,1199.0,1162.0,1193.4,53.703,4238711
2016-03-21,1188.0,1199.0,1180.05,1194.9,53.770500000000006,2569196
2016-03-22,1191.25,1194.0,1172.0,1189.95,53.54775,3548975
2016-03-23,1190.0,1210.7,1182.1,1207.8,54.351,3166588
2016-03-28,1232.4,1237.0,1195.75,1204.9,54.2205,5393755
2016-03-29,1199.0,1218.9,1191.55,1197.25,53.87625,3497678
2016-03-30,1197.6,1210.0,1195.55,1205.95,54.26775,2878409
2016-03-31,1210.25,1229.9,1200.3,1218.3,54.823499999999996,8998160
2016-04-01,1216.0,1222.2,1195.1,1205.45,54.24525,2755714
2016-04-01,1220.25,1220.25,1220.15,1220.15,54.90675,775000
2016-04-04,1213.55,1248.0,1213.55,1243.7,55.9665,2288527
2016-04-05,1242.0,1242.3,1214.0,1219.8,54.891,2395358
2016-04-06,1228.0,1228.0,1196.0,1200.7,54.0315,2465677
2016-04-07,1208.4,1208.4,1175.0,1181.5,53.1675,2828945
2016-04-08,1175.85,1177.5,1162.05,1165.75,52.458749999999995,2097789
2016-04-11,1165.8,1186.75,1151.1,1183.9,53.2755,2884339
2016-04-12,1180.5,1194.9,1178.6,1182.2,53.199,2921069
2016-04-13,1194.95,1194.95,1166.35,1172.7,52.7715,6255693
2016-04-18,1250.0,1267.9,1233.5,1238.7,55.7415,12507995
2016-04-20,1244.0,1246.45,1225.8,1243.6,55.961999999999996,4036424
2016-04-21,1251.0,1251.0,1218.1,1226.3,55.183499999999995,2720550
2016-04-22,1226.3,1228.5,1207.0,1211.25,54.50625,2571969
2016-04-25,1212.05,1224.8,1201.1,1215.85,54.713249999999995,2682067
2016-04-26,1215.45,1239.55,1208.6,1232.15,55.44675,2923372
2016-04-27,1229.2,1242.35,1228.55,1240.15,55.80675,2243104
2016-04-28,1231.0,1239.6,1207.0,1209.15,54.411750000000005,6082584
2016-04-29,1211.45,1223.55,1205.0,1208.1,54.36449999999999,2518205
2016-05-02,1210.0,1211.15,1196.15,1201.05,54.04725,1807625
2016-05-03,1202.75,1212.2,1171.8,1177.8,53.001,3412405
2016-05-04,1181.0,1193.0,1170.65,1188.85,53.49824999999999,2906421
2016-05-05,1195.15,1199.0,1181.1,1192.45,53.66025,3151334
2016-05-06,1189.8,1189.8,1177.05,1181.5,53.1675,1298360
2016-05-09,1182.0,1201.55,1180.6,1199.05,53.957249999999995,2561839
2016-05-10,1202.5,1216.65,1196.6,1212.8,54.57599999999999,1697852
2016-05-11,1198.5,1214.7,1192.5,1201.85,54.08324999999999,1854944
2016-05-12,1203.9,1213.0,1196.8,1210.0,54.449999999999996,1703466
2016-05-13,1206.0,1210.0,1192.15,1207.25,54.326249999999995,2826032
2016-05-16,1210.2,1223.65,1205.0,1215.0,54.675,2266939
2016-05-17,1220.0,1225.75,1208.15,1214.25,54.64125,1898147
2016-05-18,1199.0,1214.0,1197.9,1209.85,54.44324999999999,2128298
2016-05-19,1210.95,1216.15,1201.0,1205.75,54.25875,1977200
2016-05-20,1205.0,1219.5,1200.0,1201.6,54.071999999999996,1997274
2016-05-23,1203.4,1205.15,1185.0,1188.0,53.46,2292973
2016-05-24,1191.05,1191.75,1177.6,1187.75,53.44875,1742530
2016-05-25,1194.1,1213.1,1194.1,1208.65,54.389250000000004,1928698
2016-05-26,1210.1,1239.8,1210.1,1234.15,55.536750000000005,3068218
2016-05-27,1231.6,1259.5,1231.6,1247.5,56.137499999999996,3090382
2016-05-30,1241.5,1272.0,1241.5,1267.6,57.041999999999994,2642850
2016-05-31,1265.0,1266.75,1239.0,1248.65,56.18925,6891019
2016-06-01,1246.05,1268.5,1246.0,1258.2,56.619,2420267
2016-06-02,1255.0,1274.9,1254.0,1261.55,56.769749999999995,2526776
2016-06-03,1260.05,1279.3,1260.05,1266.9,57.0105,1999190
2016-06-06,1264.9,1277.0,1261.1,1266.75,57.00375,2112884
2016-06-07,1267.0,1272.5,1255.1,1257.4,56.583000000000006,2846210
2016-06-08,1263.95,1263.95,1235.35,1238.1,55.714499999999994,4370685
2016-06-09,1226.25,1226.25,1180.05,1185.5,53.3475,6370402
2016-06-10,1175.4,1190.0,1170.1,1180.6,53.126999999999995,3191978
2016-06-13,1176.8,1184.9,1166.0,1180.9,53.1405,2643361
2016-06-14,1182.4,1182.4,1167.25,1175.0,52.875,1470364
2016-06-15,1183.7,1192.65,1179.05,1189.95,53.54775,3355786
2016-06-16,1189.5,1189.5,1170.1,1186.0,53.37,2651282
2016-06-17,1189.0,1192.75,1175.1,1179.5,53.0775,4257541
2016-06-20,1181.0,1211.8,1179.7,1208.75,54.39375,3114783
2016-06-21,1211.2,1214.8,1195.65,1206.1,54.274499999999996,2380862
2016-06-22,1204.0,1211.95,1188.15,1199.5,53.9775,1515629
2016-06-23,1197.3,1214.85,1193.35,1211.6,54.52199999999999,1914313
2016-06-24,1188.0,1199.0,1160.0,1194.55,53.754749999999994,3904174
2016-06-27,1172.05,1183.2,1160.0,1166.2,52.479,2791889
2016-06-28,1162.8,1172.5,1155.1,1159.15,52.161750000000005,3827987
2016-06-29,1169.0,1179.9,1160.2,1176.85,52.95824999999999,2729575
2016-06-30,1180.5,1184.5,1167.95,1170.8,52.68599999999999,4673112
2016-07-01,1180.0,1180.0,1170.1,1172.4,52.758,1995956
2016-07-04,1176.2,1194.6,1176.2,1183.95,53.27775,2690661
2016-07-05,1185.0,1187.5,1171.05,1175.45,52.89525,1798208
2016-07-07,1168.7,1171.0,1155.0,1157.25,52.076249999999995,2977438
2016-07-08,1163.0,1167.0,1153.5,1158.2,52.119,2775824
2016-07-11,1167.4,1178.7,1160.0,1175.05,52.87725,3334441
2016-07-12,1180.0,1180.35,1168.0,1176.55,52.94475,3098684
2016-07-13,1180.0,1195.8,1175.2,1193.8,53.721,2637710
2016-07-14,1195.0,1196.05,1164.0,1176.25,52.93125,3706664
2016-07-15,1189.5,1189.9,1052.0,1072.55,48.26475,30742063
2016-07-18,1077.25,1084.9,1055.15,1081.95,48.68775,7166412
2016-07-19,1088.6,1090.0,1074.1,1086.95,48.91275,5202322
2016-07-20,1070.0,1089.9,1070.0,1083.1,48.73949999999999,4911448
2016-07-21,1079.0,1087.2,1075.6,1079.9,48.5955,4334001
2016-07-22,1070.0,1079.9,1066.7,1072.45,48.26025,4693269
2016-07-25,1063.0,1083.25,1063.0,1080.85,48.63824999999999,4234776
2016-07-26,1070.35,1089.9,1070.35,1088.7,48.9915,3594805
2016-07-27,1084.7,1096.5,1078.55,1085.35,48.84074999999999,3715910
2016-07-28,1085.4,1086.95,1074.05,1077.5,48.4875,5629281
2016-07-29,1072.6,1076.75,1066.5,1073.85,48.323249999999994,4078392
2016-08-01,1071.5,1087.85,1068.35,1085.25,48.83625,4548331
2016-08-02,1079.9,1085.0,1075.0,1083.8,48.770999999999994,3411251
2016-08-03,1085.65,1086.5,1070.3,1084.9,48.8205,3606730
2016-08-04,1086.4,1086.9,1070.05,1071.8,48.230999999999995,2118639
2016-08-05,1072.0,1073.45,1060.0,1068.0,48.059999999999995,2804984
2016-08-08,1069.0,1081.0,1062.55,1078.7,48.5415,2321532
2016-08-09,1077.0,1084.5,1071.5,1083.4,48.753,3596332
2016-08-10,1076.0,1087.9,1075.2,1082.35,48.705749999999995,2788227
2016-08-11,1081.7,1095.0,1075.25,1077.35,48.48074999999999,2519276
2016-08-12,1075.05,1078.8,1060.0,1062.55,47.81475,3724964
2016-08-16,1042.0,1058.05,1028.0,1051.8,47.330999999999996,8214704
2016-08-17,1049.95,1052.65,1030.5,1033.3,46.49849999999999,3299658
2016-08-18,1036.5,1039.1,1021.5,1023.4,46.053,4217000
2016-08-19,1030.0,1039.0,1018.45,1021.3,45.958499999999994,2843008
2016-08-22,1018.0,1030.0,1009.1,1015.45,45.69525,5126759
2016-08-23,1020.1,1042.0,1020.1,1039.65,46.78425,3703069
2016-08-24,1047.0,1062.05,1047.0,1057.4,47.583000000000006,3064983
2016-08-25,1055.0,1057.6,1032.1,1036.15,46.62675,2398281
2016-08-26,1036.0,1046.0,1017.05,1020.25,45.911249999999995,3440527
2016-08-29,1017.6,1030.0,1011.0,1022.8,46.025999999999996,2610141
2016-08-30,1032.45,1045.0,1025.0,1040.4,46.818000000000005,2187719
2016-08-31,1037.1,1045.75,1027.8,1035.85,46.613249999999994,5569907
2016-09-01,1038.0,1040.45,1032.0,1037.55,46.68975,1438913
2016-09-02,1039.05,1040.0,1026.2,1031.85,46.433249999999994,1666296
2016-09-06,1038.25,1048.9,1035.6,1045.0,47.025,4107522
2016-09-07,1048.0,1059.0,1044.0,1054.35,47.44575,3712735
2016-09-08,1045.0,1045.0,1024.0,1037.65,46.694250000000004,4546387
2016-09-09,1037.0,1041.0,1026.55,1035.5,46.5975,2526719
2016-09-12,1025.25,1058.0,1025.25,1054.0,47.43,3101548
2016-09-14,1053.95,1057.8,1040.65,1045.6,47.05199999999999,2576209
2016-09-15,1045.6,1046.8,1035.35,1042.2,46.899,2350861
2016-09-16,1049.0,1064.5,1038.1,1060.15,47.70675,4974692
2016-09-19,1046.0,1068.9,1041.35,1061.2,47.754,2904577
2016-09-20,1053.3,1057.15,1045.75,1050.15,47.256750000000004,2107002
2016-09-21,1054.0,1061.25,1051.05,1055.75,47.50875,2115766
2016-09-22,1059.0,1061.0,1052.0,1058.8,47.645999999999994,1814757
2016-09-23,1057.0,1058.8,1040.0,1042.55,46.91475,2602647
2016-09-26,1042.75,1044.0,1031.0,1035.9,46.615500000000004,3185899
2016-09-27,1035.05,1049.9,1033.35,1039.75,46.78875,3262830
2016-09-28,1040.0,1042.3,1033.25,1038.95,46.75275,2717354
2016-09-29,1044.95,1044.95,1024.0,1029.2,46.314,4451319
2016-09-30,1031.1,1043.9,1031.1,1036.05,46.622249999999994,3251177
2016-10-03,1035.5,1040.0,1026.1,1038.1,46.714499999999994,1828080
2016-10-04,1040.0,1051.4,1038.3,1049.2,47.214,2533293
2016-10-05,1049.2,1049.85,1037.0,1041.5,46.8675,1153787
2016-10-06,1045.0,1045.0,1025.95,1027.4,46.233000000000004,1860941
2016-10-07,1029.95,1033.8,1010.1,1012.55,45.56475,3144279
2016-10-10,1017.0,1031.75,1010.0,1029.95,46.34775,2706585
2016-10-13,1021.4,1058.0,1021.4,1052.35,47.35574999999999,4889345
2016-10-14,1052.9,1082.7,996.25,1027.15,46.22175,16730845
2016-10-17,1034.95,1041.8,1017.35,1022.4,46.007999999999996,4007429
2016-10-18,1030.0,1040.5,1027.3,1039.05,46.75725,3194067
2016-10-19,1042.0,1045.7,1036.0,1041.8,46.88099999999999,1754918
2016-10-20,1044.75,1050.7,1033.8,1036.65,46.64925,1767745
2016-10-21,1035.0,1041.0,1022.5,1038.3,46.723499999999994,1931810
2016-10-24,1037.5,1042.7,1025.5,1027.1,46.2195,1451487
2016-10-25,1036.5,1038.9,1015.2,1017.2,45.774,2818007
2016-10-26,1017.0,1019.85,1009.3,1014.2,45.639,1387608
2016-10-27,1017.9,1017.95,1001.1,1003.5,45.1575,3613895
2016-10-28,1005.2,1010.0,993.15,997.5,44.887499999999996,2920353
2016-10-30,1001.0,1005.95,999.8,1002.1,45.0945,319036
2016-11-01,1006.8,1006.8,986.4,989.45,44.52525,3166399
2016-11-02,984.8,987.5,980.0,981.05,44.14725,2688597
2016-11-03,981.05,982.0,965.1,966.85,43.50825,2612554
2016-11-04,967.0,979.2,961.0,971.0,43.695,3002774
2016-11-07,985.0,986.0,975.0,977.95,44.00775,2268836
2016-11-08,986.9,987.75,970.6,982.6,44.217,2630554
2016-11-09,930.0,974.6,901.0,958.3,43.12349999999999,6382079
2016-11-10,962.5,962.5,935.0,939.4,42.272999999999996,3643665
2016-11-11,940.0,945.0,918.7,921.55,41.46975,3548391
2016-11-15,924.0,939.95,908.55,923.55,41.559749999999994,4617925
2016-11-16,930.0,956.85,928.55,940.9,42.3405,6111308
2016-11-17,934.25,949.0,926.4,929.8,41.840999999999994,2853365
2016-11-18,930.0,933.25,917.5,920.0,41.4,3020114
2016-11-21,926.9,926.9,906.95,911.1,40.9995,3970284
2016-11-22,916.9,928.65,911.65,914.2,41.139,2741563
2016-11-23,922.1,922.9,912.45,920.25,41.411249999999995,4125893
2016-11-24,928.2,939.9,923.3,930.3,41.863499999999995,8390322
2016-11-25,930.45,985.0,930.45,977.5,43.9875,6315690
2016-11-28,979.3,983.45,970.6,979.75,44.08875,3682856
2016-11-29,978.8,984.7,967.1,972.6,43.766999999999996,3062753
2016-11-30,973.0,977.0,961.05,975.55,43.89975,4250459
2016-12-01,976.0,983.55,967.0,975.6,43.902,2305795
2016-12-02,964.8,969.6,961.1,964.5,43.402499999999996,2226614
2016-12-05,965.9,968.6,958.0,961.65,43.274249999999995,1829788
2016-12-06,961.8,979.5,961.65,966.5,43.4925,1781055
2016-12-07,968.0,973.0,960.2,966.4,43.488,1692990
2016-12-08,970.05,986.1,970.05,984.65,44.30925,2970831
2016-12-09,985.0,1008.15,981.5,989.35,44.52075,4324192
2016-12-12,982.8,982.8,965.2,977.35,43.98075,2672510
2016-12-13,980.5,992.85,971.1,990.2,44.559,2427141
2016-12-14,991.0,1004.95,984.1,999.75,44.988749999999996,2691307
2016-12-15,997.4,1018.95,989.0,992.35,44.65575,3983208
2016-12-16,1003.8,1009.7,997.75,1005.15,45.23175,3218371
2016-12-19,1006.1,1008.25,994.1,1004.65,45.20925,2062067
2016-12-20,1002.0,1019.0,1001.3,1012.15,45.546749999999996,3818249
2016-12-21,1016.0,1022.0,998.25,1001.55,45.06975,3671988
2016-12-22,1002.5,1007.0,969.5,984.7,44.3115,3530027
2016-12-23,984.9,1006.6,973.6,988.45,44.48025,3653018
2016-12-26,988.0,994.0,975.1,982.75,44.223749999999995,1606914
2016-12-27,982.75,1001.9,980.0,998.95,44.95275,2456408
2016-12-28,1002.95,1009.8,995.0,998.5,44.9325,2738408
2016-12-29,1003.75,1008.0,988.15,992.35,44.65575,3120062
2016-12-30,998.0,1012.0,992.75,1010.6,45.477,3633884
2017-01-02,1011.1,1012.95,999.35,1001.1,45.0495,1167611
2017-01-03,1004.1,1004.9,982.0,993.85,44.72325,3389241
2017-01-04,995.05,1004.2,992.25,997.75,44.89875,3536793
2017-01-05,1001.6,1009.5,988.75,996.15,44.82675,4103537
2017-01-06,994.9,998.85,968.05,972.25,43.75125,7196724
2017-01-09,972.25,976.95,965.0,970.35,43.66575,5272846
2017-01-10,977.0,981.0,967.95,970.55,43.674749999999996,5969927
2017-01-11,974.2,978.45,963.95,969.1,43.6095,6120787
2017-01-12,977.55,1004.4,977.55,1000.05,45.00225,5927870
2017-01-13,1030.0,1040.0,962.7,975.8,43.910999999999994,15638123
2017-01-16,965.0,965.45,952.45,955.65,43.00425,6175686
2017-01-17,956.25,964.0,952.4,955.4,42.992999999999995,2780047
2017-01-18,958.1,961.0,949.8,950.8,42.785999999999994,2976481
2017-01-19,951.0,959.6,948.1,958.1,43.1145,4438240
2017-01-20,950.0,953.15,946.0,948.7,42.6915,4562371
2017-01-23,945.0,958.0,940.0,952.7,42.8715,3974290
2017-01-24,950.0,950.0,940.1,945.55,42.549749999999996,3413005
2017-01-25,946.1,946.8,934.8,936.6,42.147,4989045
2017-01-27,933.85,947.55,901.15,942.15,42.39675,5317569
2017-01-30,937.5,951.5,928.85,949.35,42.72075,5684604
2017-01-31,941.5,941.5,904.35,928.6,41.787,12034267
2017-02-01,921.1,923.2,905.15,916.75,41.25375,5765891
2017-02-02,917.0,945.0,910.1,935.9,42.1155,5914134
2017-02-03,933.8,940.9,921.05,936.1,42.1245,4211979
2017-02-06,937.25,943.75,930.55,935.25,42.08625,3363967
2017-02-07,933.0,949.8,928.55,942.25,42.40125,4634001
2017-02-08,936.0,944.1,932.45,936.5,42.1425,3159981
2017-02-09,937.0,950.0,936.55,946.0,42.57,5953633
2017-02-10,946.25,972.0,943.3,968.3,43.573499999999996,6126226
2017-02-13,972.85,986.1,962.85,984.35,44.29575,6862134
2017-02-14,980.0,989.0,972.35,987.7,44.4465,4669409
